no,room,date,count_1s,Value
734,2,26/06/2023 13:00,0,53
735,2,26/06/2023 14:00,0,51
736,2,26/06/2023 15:00,0,51
737,2,26/06/2023 16:00,0,50
738,2,26/06/2023 17:00,0,53
739,2,26/06/2023 18:00,0,50
740,2,26/06/2023 19:00,0,46
741,2,26/06/2023 20:00,0,48
742,2,26/06/2023 21:00,0,46
743,2,26/06/2023 22:00,0,49
744,2,26/06/2023 23:00,0,48
745,2,27/06/2023 00:00,0,46
746,2,27/06/2023 01:00,0,46
747,2,27/06/2023 02:00,0,46
748,2,27/06/2023 03:00,0,48
749,2,27/06/2023 04:00,0,47
750,2,27/06/2023 05:00,0,47
751,2,27/06/2023 06:00,0,46
752,2,27/06/2023 07:00,0,49
753,2,27/06/2023 08:00,0,48
754,2,27/06/2023 09:00,0,50
755,2,27/06/2023 10:00,0,50
756,2,27/06/2023 11:00,0,47
757,2,27/06/2023 12:00,0,49
758,2,27/06/2023 13:00,0,48
759,2,27/06/2023 14:00,0,49
760,2,27/06/2023 15:00,0,50
761,2,27/06/2023 16:00,0,50
762,2,27/06/2023 17:00,0,48
763,2,27/06/2023 18:00,0,48
764,2,27/06/2023 19:00,0,48
765,2,27/06/2023 20:00,0,48
766,2,27/06/2023 21:00,0,64
767,2,27/06/2023 22:00,0,48
768,2,27/06/2023 23:00,0,47
769,2,28/06/2023 00:00,0,46
770,2,28/06/2023 01:00,0,46
771,2,28/06/2023 02:00,0,47
772,2,28/06/2023 03:00,0,48
773,2,28/06/2023 04:00,0,39
774,2,28/06/2023 05:00,0,48
775,2,28/06/2023 06:00,0,48
776,2,28/06/2023 07:00,0,50
777,2,28/06/2023 08:00,0,50
778,2,28/06/2023 09:00,0,49
779,2,28/06/2023 10:00,0,52
780,2,28/06/2023 11:00,0,50
781,2,28/06/2023 12:00,0,52
782,2,28/06/2023 13:00,0,49
783,2,28/06/2023 14:00,0,49
784,2,28/06/2023 15:00,0,49
785,2,28/06/2023 16:00,0,50
786,2,28/06/2023 17:00,0,51
787,2,28/06/2023 18:00,0,51
788,2,28/06/2023 19:00,0,48
789,2,28/06/2023 20:00,0,49
790,2,28/06/2023 21:00,0,47
791,2,28/06/2023 22:00,0,49
792,2,28/06/2023 23:00,0,49
793,2,29/06/2023 00:00,0,49
794,2,29/06/2023 01:00,0,47
795,2,29/06/2023 02:00,0,46
796,2,29/06/2023 03:00,0,50
797,2,29/06/2023 04:00,0,50
798,2,29/06/2023 05:00,0,49
799,2,29/06/2023 06:00,0,50
800,2,29/06/2023 07:00,0,48
801,2,29/06/2023 08:00,0,49
802,2,29/06/2023 09:00,0,48
803,2,29/06/2023 10:00,0,48
804,2,29/06/2023 11:00,0,50
805,2,29/06/2023 12:00,0,50
806,2,29/06/2023 13:00,0,44
807,2,29/06/2023 14:00,0,49
808,2,29/06/2023 15:00,0,50
809,2,29/06/2023 16:00,0,48
810,2,29/06/2023 17:00,0,50
811,2,29/06/2023 18:00,0,49
812,2,29/06/2023 19:00,0,49
813,2,29/06/2023 20:00,0,48
814,2,29/06/2023 21:00,0,49
815,2,29/06/2023 22:00,0,48
816,2,29/06/2023 23:00,0,46
817,2,30/06/2023 00:00,0,47
818,2,30/06/2023 01:00,0,49
819,2,30/06/2023 02:00,0,48
820,2,30/06/2023 03:00,0,46
821,2,30/06/2023 04:00,0,48
822,2,30/06/2023 05:00,0,49
823,2,30/06/2023 06:00,0,44
824,2,30/06/2023 07:00,0,48
825,2,30/06/2023 08:00,0,52
826,2,30/06/2023 09:00,0,50
827,2,30/06/2023 10:00,0,48
828,2,30/06/2023 11:00,0,50
829,2,30/06/2023 12:00,0,49
830,2,30/06/2023 13:00,0,48
831,2,30/06/2023 14:00,0,49
832,2,30/06/2023 15:00,0,49
833,2,30/06/2023 16:00,0,49
834,2,30/06/2023 17:00,0,49
835,2,30/06/2023 18:00,0,49
836,2,30/06/2023 19:00,0,48
837,2,30/06/2023 20:00,0,47
838,2,30/06/2023 21:00,0,47
839,2,30/06/2023 22:00,0,47
840,2,30/06/2023 23:00,0,60
841,2,01/07/2023 00:00,0,46
842,2,01/07/2023 01:00,0,47
843,2,01/07/2023 02:00,0,47
844,2,01/07/2023 03:00,0,50
845,2,01/07/2023 04:00,0,48
846,2,01/07/2023 05:00,0,48
847,2,01/07/2023 06:00,0,50
848,2,01/07/2023 07:00,0,52
849,2,01/07/2023 08:00,0,52
850,2,01/07/2023 09:00,0,51
851,2,01/07/2023 10:00,0,50
852,2,01/07/2023 11:00,0,51
853,2,01/07/2023 12:00,0,49
854,2,01/07/2023 13:00,0,53
855,2,01/07/2023 14:00,0,51
856,2,01/07/2023 15:00,0,50
857,2,01/07/2023 16:00,0,49
858,2,01/07/2023 17:00,0,49
859,2,01/07/2023 18:00,0,49
860,2,01/07/2023 19:00,0,48
861,2,01/07/2023 20:00,0,48
862,2,01/07/2023 21:00,0,49
863,2,01/07/2023 22:00,0,48
864,2,01/07/2023 23:00,0,48
865,2,02/07/2023 00:00,0,49
866,2,02/07/2023 01:00,0,64
867,2,02/07/2023 02:00,0,45
868,2,02/07/2023 03:00,0,48
869,2,02/07/2023 04:00,0,48
870,2,02/07/2023 05:00,0,47
871,2,02/07/2023 06:00,0,48
872,2,02/07/2023 07:00,0,49
873,2,02/07/2023 08:00,0,45
874,2,02/07/2023 09:00,0,50
875,2,02/07/2023 10:00,0,50
876,2,02/07/2023 11:00,0,49
877,2,02/07/2023 12:00,0,49
878,2,02/07/2023 13:00,0,48
879,2,02/07/2023 14:00,0,49
880,2,02/07/2023 15:00,0,48
881,2,02/07/2023 16:00,0,48
882,2,02/07/2023 17:00,0,50
883,2,02/07/2023 18:00,0,48
884,2,02/07/2023 19:00,0,48
885,2,02/07/2023 20:00,0,48
886,2,02/07/2023 21:00,0,47
887,2,02/07/2023 22:00,0,47
888,2,02/07/2023 23:00,0,46
889,2,03/07/2023 00:00,0,47
890,2,03/07/2023 01:00,0,39
891,2,03/07/2023 02:00,0,47
892,2,03/07/2023 03:00,0,47
893,2,03/07/2023 04:00,0,48
894,2,03/07/2023 05:00,0,48
895,2,03/07/2023 06:00,0,48
896,2,03/07/2023 07:00,0,47
897,2,03/07/2023 08:00,0,49
898,2,03/07/2023 09:00,0,47
899,2,03/07/2023 10:00,0,49
900,2,03/07/2023 11:00,0,48
901,2,03/07/2023 12:00,0,49
902,2,03/07/2023 13:00,0,50
903,2,03/07/2023 14:00,0,46
904,2,03/07/2023 15:00,0,67
905,2,03/07/2023 16:00,0,82
906,2,03/07/2023 17:00,0,67
907,2,03/07/2023 18:00,0,44
908,2,03/07/2023 19:00,0,68
909,2,03/07/2023 20:00,0,82
910,2,03/07/2023 21:00,0,39
911,2,03/07/2023 22:00,0,84
912,2,03/07/2023 23:00,0,100
913,2,04/07/2023 00:00,0,39
914,2,04/07/2023 01:00,0,98
915,2,04/07/2023 02:00,0,45
916,2,04/07/2023 03:00,0,39
917,2,04/07/2023 04:00,0,46
918,2,04/07/2023 05:00,0,63
919,2,04/07/2023 06:00,0,64
920,2,04/07/2023 07:00,0,70
921,2,04/07/2023 08:00,0,47
922,2,04/07/2023 09:00,0,47
923,2,04/07/2023 10:00,0,46
924,2,04/07/2023 11:00,0,39
925,2,04/07/2023 12:00,0,66
926,2,04/07/2023 13:00,0,82
927,2,04/07/2023 14:00,0,64
928,2,04/07/2023 15:00,0,47
929,2,04/07/2023 16:00,0,64
930,2,04/07/2023 17:00,0,65
931,2,04/07/2023 18:00,0,63
932,2,04/07/2023 19:00,0,88
933,2,04/07/2023 20:00,0,64
934,2,04/07/2023 21:00,0,39
935,2,04/07/2023 22:00,0,39
936,2,04/07/2023 23:00,0,89
937,2,05/07/2023 00:00,0,46
938,2,05/07/2023 01:00,0,48
939,2,05/07/2023 02:00,0,47
940,2,05/07/2023 03:00,0,39
941,2,05/07/2023 04:00,0,46
942,2,05/07/2023 05:00,0,47
943,2,05/07/2023 06:00,0,47
944,2,05/07/2023 07:00,0,46
945,2,05/07/2023 08:00,0,50
946,2,05/07/2023 09:00,0,46
947,2,05/07/2023 10:00,0,47
948,2,05/07/2023 11:00,0,66
949,2,05/07/2023 12:00,0,47
950,2,05/07/2023 13:00,0,48
951,2,05/07/2023 14:00,0,64
952,2,05/07/2023 15:00,0,47
953,2,05/07/2023 16:00,0,48
954,2,05/07/2023 17:00,0,51
955,2,05/07/2023 18:00,0,49
956,2,05/07/2023 19:00,0,47
957,2,05/07/2023 20:00,0,39
958,2,05/07/2023 21:00,0,46
959,2,05/07/2023 22:00,0,66
960,2,05/07/2023 23:00,0,39
961,2,06/07/2023 00:00,0,81
962,2,06/07/2023 01:00,0,84
963,2,06/07/2023 02:00,0,39
964,2,06/07/2023 03:00,0,65
965,2,06/07/2023 04:00,0,65
966,2,06/07/2023 05:00,0,99
967,2,06/07/2023 06:00,0,47
968,2,06/07/2023 07:00,0,45
969,2,06/07/2023 08:00,0,48
970,2,06/07/2023 09:00,0,48
971,2,06/07/2023 10:00,0,55
972,2,06/07/2023 11:00,0,50
973,2,06/07/2023 12:00,0,47
974,2,06/07/2023 13:00,0,47
975,2,06/07/2023 14:00,0,50
976,2,06/07/2023 15:00,0,48
977,2,06/07/2023 16:00,0,49
978,2,06/07/2023 17:00,0,48
979,2,06/07/2023 18:00,0,54
980,2,06/07/2023 19:00,0,49
981,2,06/07/2023 20:00,0,47
982,2,06/07/2023 21:00,0,66
983,2,06/07/2023 22:00,0,81
984,2,06/07/2023 23:00,0,39
985,2,07/07/2023 00:00,0,98
986,2,07/07/2023 01:00,0,39
987,2,07/07/2023 02:00,0,39
988,2,07/07/2023 03:00,0,64
989,2,07/07/2023 04:00,0,45
990,2,07/07/2023 05:00,0,59
991,2,07/07/2023 06:00,0,65
992,2,07/07/2023 07:00,0,66
993,2,07/07/2023 08:00,0,46
994,2,07/07/2023 09:00,0,66
995,2,07/07/2023 10:00,0,46
996,2,07/07/2023 11:00,0,51
997,2,07/07/2023 12:00,0,50
998,2,07/07/2023 13:00,0,50
999,2,07/07/2023 14:00,0,51
1000,2,07/07/2023 15:00,0,50
1001,2,07/07/2023 16:00,0,52
1002,2,07/07/2023 17:00,0,53
1003,2,07/07/2023 18:00,0,52
1004,2,07/07/2023 19:00,0,51
1005,2,07/07/2023 20:00,0,49
1006,2,07/07/2023 21:00,0,49
1007,2,07/07/2023 22:00,0,44
1008,2,07/07/2023 23:00,0,48
1009,2,08/07/2023 00:00,0,46
1010,2,08/07/2023 01:00,0,45
1011,2,08/07/2023 02:00,0,67
1012,2,08/07/2023 03:00,0,45
1013,2,08/07/2023 04:00,0,39
1014,2,08/07/2023 05:00,0,81
1015,2,08/07/2023 06:00,0,48
1016,2,08/07/2023 07:00,0,47
1017,2,08/07/2023 08:00,0,49
1018,2,08/07/2023 09:00,0,48
1019,2,08/07/2023 10:00,0,69
1020,2,08/07/2023 11:00,0,49
1021,2,08/07/2023 12:00,0,48
1022,2,08/07/2023 13:00,0,50
1023,2,08/07/2023 14:00,0,49
1024,2,08/07/2023 15:00,0,46
1025,2,08/07/2023 16:00,0,47
1026,2,08/07/2023 17:00,0,47
1027,2,08/07/2023 18:00,0,47
1028,2,08/07/2023 19:00,0,50
1029,2,08/07/2023 20:00,0,48
1030,2,08/07/2023 21:00,0,66
1031,2,08/07/2023 22:00,0,100
1032,2,08/07/2023 23:00,0,47
1033,2,09/07/2023 00:00,0,84
1034,2,09/07/2023 01:00,0,39
1035,2,09/07/2023 02:00,0,85
1036,2,09/07/2023 03:00,0,39
1037,2,09/07/2023 04:00,0,99
1038,2,09/07/2023 05:00,0,47
1039,2,09/07/2023 06:00,0,47
1040,2,09/07/2023 07:00,0,39
1041,2,09/07/2023 08:00,0,48
1042,2,09/07/2023 09:00,0,50
1043,2,09/07/2023 10:00,0,48
1044,2,09/07/2023 11:00,0,49
1045,2,09/07/2023 12:00,0,48
1046,2,09/07/2023 13:00,0,67
1047,2,09/07/2023 14:00,0,66
1048,2,09/07/2023 15:00,0,48
1049,2,09/07/2023 16:00,0,68
1050,2,09/07/2023 17:00,0,48
1051,2,09/07/2023 18:00,0,48
1052,2,09/07/2023 19:00,0,48
1053,2,09/07/2023 20:00,0,66
1054,2,09/07/2023 21:00,0,39
1055,2,09/07/2023 22:00,0,68
1056,2,09/07/2023 23:00,0,99
1057,3,18/06/2023 00:00,0,56
1058,3,18/06/2023 01:00,0,56
1059,3,18/06/2023 02:00,0,57
1060,3,18/06/2023 03:00,0,56
1061,3,18/06/2023 04:00,0,57
1062,3,18/06/2023 05:00,0,56
1063,3,18/06/2023 06:00,0,57
1064,3,18/06/2023 07:00,0,56
1065,3,18/06/2023 08:00,0,56
1066,3,18/06/2023 09:00,0,56
1067,3,18/06/2023 10:00,0,56
1068,3,18/06/2023 11:00,0,52
1069,3,18/06/2023 12:00,0,57
1070,3,18/06/2023 13:00,0,56
1071,3,18/06/2023 14:00,0,56
1072,3,18/06/2023 15:00,0,56
1073,3,18/06/2023 16:00,0,55
1074,3,18/06/2023 17:00,0,56
1075,3,18/06/2023 18:00,0,56
1076,3,18/06/2023 19:00,0,56
1077,3,18/06/2023 20:00,0,57
1078,3,18/06/2023 21:00,0,57
1079,3,18/06/2023 22:00,0,56
1080,3,18/06/2023 23:00,0,56
1081,3,19/06/2023 00:00,0,58
1082,3,19/06/2023 01:00,0,56
1083,3,19/06/2023 02:00,0,57
1084,3,19/06/2023 03:00,0,57
1085,3,19/06/2023 04:00,0,53
1086,3,19/06/2023 05:00,0,56
1087,3,19/06/2023 06:00,0,56
1088,3,19/06/2023 07:00,0,56
1089,3,19/06/2023 08:00,0,57
1090,3,19/06/2023 09:00,0,57
1091,3,19/06/2023 10:00,0,57
1092,3,19/06/2023 11:00,0,57
1093,3,19/06/2023 12:00,0,56
1094,3,19/06/2023 13:00,0,58
1095,3,19/06/2023 14:00,0,56
1096,3,19/06/2023 15:00,0,59
1097,3,19/06/2023 16:00,0,59
1098,3,19/06/2023 17:00,0,55
1099,3,19/06/2023 18:00,0,57
1100,3,19/06/2023 19:00,0,59
1101,3,19/06/2023 20:00,0,52
1102,3,19/06/2023 21:00,0,56
1103,3,19/06/2023 22:00,0,56
1104,3,19/06/2023 23:00,0,57
1105,3,20/06/2023 00:00,0,56
1106,3,20/06/2023 01:00,0,56
1107,3,20/06/2023 02:00,0,57
1108,3,20/06/2023 03:00,0,55
1109,3,20/06/2023 04:00,0,57
1110,3,20/06/2023 05:00,0,58
1111,3,20/06/2023 06:00,0,56
1112,3,20/06/2023 07:00,0,57
1113,3,20/06/2023 08:00,0,56
1114,3,20/06/2023 09:00,0,56
1115,3,20/06/2023 10:00,0,57
1116,3,20/06/2023 11:00,0,56
1117,3,20/06/2023 12:00,0,57
1118,3,20/06/2023 13:00,0,52
1119,3,20/06/2023 14:00,0,56
1120,3,20/06/2023 15:00,0,57
1121,3,20/06/2023 16:00,0,57
1122,3,20/06/2023 17:00,0,56
1123,3,20/06/2023 18:00,0,56
1124,3,20/06/2023 19:00,0,57
1125,3,20/06/2023 20:00,0,56
1126,3,20/06/2023 21:00,0,56
1127,3,20/06/2023 22:00,0,57
1128,3,20/06/2023 23:00,0,56
1129,3,21/06/2023 00:00,0,57
1130,3,21/06/2023 01:00,0,56
1131,3,21/06/2023 02:00,0,57
1132,3,21/06/2023 03:00,0,56
1133,3,21/06/2023 04:00,0,56
1134,3,21/06/2023 05:00,0,57
1135,3,21/06/2023 06:00,0,52
1136,3,21/06/2023 07:00,0,57
1137,3,21/06/2023 08:00,0,56
1138,3,21/06/2023 09:00,0,57
1139,3,21/06/2023 10:00,0,57
1140,3,21/06/2023 11:00,0,58
1141,3,21/06/2023 12:00,0,57
1142,3,21/06/2023 13:00,0,56
1143,3,21/06/2023 14:00,0,57
1144,3,21/06/2023 15:00,0,57
1145,3,21/06/2023 16:00,0,58
1146,3,21/06/2023 17:00,0,56
1147,3,21/06/2023 18:00,0,56
1148,3,21/06/2023 19:00,0,57
1149,3,21/06/2023 20:00,0,56
1150,3,21/06/2023 21:00,0,56
1151,3,21/06/2023 22:00,0,53
1152,3,21/06/2023 23:00,0,56
1153,3,22/06/2023 00:00,0,57
1154,3,22/06/2023 01:00,0,57
1155,3,22/06/2023 02:00,0,57
1156,3,22/06/2023 03:00,0,56
1157,3,22/06/2023 04:00,0,57
1158,3,22/06/2023 05:00,0,57
1159,3,22/06/2023 06:00,0,57
1160,3,22/06/2023 07:00,0,56
1161,3,22/06/2023 08:00,0,57
1162,3,22/06/2023 09:00,0,59
1163,3,22/06/2023 10:00,0,57
1164,3,22/06/2023 11:00,0,57
1165,3,22/06/2023 12:00,0,58
1166,3,22/06/2023 13:00,0,56
1167,3,22/06/2023 14:00,0,58
1168,3,22/06/2023 15:00,0,52
1169,3,22/06/2023 16:00,0,56
1170,3,22/06/2023 17:00,0,57
1171,3,22/06/2023 18:00,0,56
1172,3,22/06/2023 19:00,0,56
1173,3,22/06/2023 20:00,0,56
1174,3,22/06/2023 21:00,0,57
1175,3,22/06/2023 22:00,0,56
1176,3,22/06/2023 23:00,0,56
1177,3,23/06/2023 00:00,0,57
1178,3,23/06/2023 01:00,0,57
1179,3,23/06/2023 02:00,0,55
1180,3,23/06/2023 03:00,0,56
1181,3,23/06/2023 04:00,0,58
1182,3,23/06/2023 05:00,0,57
1183,3,23/06/2023 06:00,0,56
1184,3,23/06/2023 07:00,0,57
1185,3,23/06/2023 08:00,0,52
1186,3,23/06/2023 09:00,0,57
1187,3,23/06/2023 10:00,0,57
1188,3,23/06/2023 11:00,0,57
1189,3,23/06/2023 12:00,0,58
1190,3,23/06/2023 13:00,0,57
1191,3,23/06/2023 14:00,0,56
1192,3,23/06/2023 15:00,0,57
1193,3,23/06/2023 16:00,0,56
1194,3,23/06/2023 17:00,0,56
1195,3,23/06/2023 18:00,0,56
1196,3,23/06/2023 19:00,0,56
1197,3,23/06/2023 20:00,0,57
1198,3,23/06/2023 21:00,0,55
1199,3,23/06/2023 22:00,0,55
1200,3,23/06/2023 23:00,0,58
1201,3,24/06/2023 00:00,0,52
1202,3,24/06/2023 01:00,0,56
1203,3,24/06/2023 02:00,0,56
1204,3,24/06/2023 03:00,0,56
1205,3,24/06/2023 04:00,0,56
1206,3,24/06/2023 05:00,0,56
1207,3,24/06/2023 06:00,0,56
1208,3,24/06/2023 07:00,0,56
1209,3,24/06/2023 08:00,0,56
1210,3,24/06/2023 09:00,0,58
1211,3,24/06/2023 10:00,0,57
1212,3,24/06/2023 11:00,0,58
1213,3,24/06/2023 12:00,0,56
1214,3,24/06/2023 13:00,0,55
1215,3,24/06/2023 14:00,0,56
1216,3,24/06/2023 15:00,0,56
1217,3,24/06/2023 16:00,0,56
1218,3,24/06/2023 17:00,0,52
1219,3,24/06/2023 18:00,0,56
1220,3,24/06/2023 19:00,0,54
1221,3,24/06/2023 20:00,0,53
1222,3,24/06/2023 21:00,0,54
1223,3,24/06/2023 22:00,0,55
1224,3,24/06/2023 23:00,0,55
1225,3,25/06/2023 00:00,0,56
1226,3,25/06/2023 01:00,0,55
1227,3,25/06/2023 02:00,0,56
1228,3,25/06/2023 03:00,0,56
1229,3,25/06/2023 04:00,0,56
1230,3,25/06/2023 05:00,0,56
1231,3,25/06/2023 06:00,0,57
1232,3,25/06/2023 07:00,0,56
1233,3,25/06/2023 08:00,0,57
1234,3,25/06/2023 09:00,0,55
1235,3,25/06/2023 10:00,0,52
1236,3,25/06/2023 11:00,0,55
1237,3,25/06/2023 12:00,0,55
1238,3,25/06/2023 13:00,0,54
1239,3,25/06/2023 14:00,0,55
1240,3,25/06/2023 15:00,0,55
1241,3,25/06/2023 16:00,0,54
1242,3,25/06/2023 17:00,0,54
1243,3,25/06/2023 18:00,0,54
1244,3,25/06/2023 19:00,0,55
1245,3,25/06/2023 20:00,0,56
1246,3,25/06/2023 21:00,0,56
1247,3,25/06/2023 22:00,0,55
1248,3,25/06/2023 23:00,0,56
1249,3,26/06/2023 00:00,0,56
1250,3,26/06/2023 01:00,0,56
1251,3,26/06/2023 02:00,0,52
1252,3,26/06/2023 03:00,0,56
1253,3,26/06/2023 04:00,0,55
1254,3,26/06/2023 05:00,0,56
1255,3,26/06/2023 06:00,0,56
1256,3,26/06/2023 07:00,0,57
1257,3,26/06/2023 08:00,0,57
1258,3,26/06/2023 09:00,0,58
1259,3,26/06/2023 10:00,0,56
1260,3,26/06/2023 11:00,0,57
1261,3,26/06/2023 12:00,0,56
1262,3,26/06/2023 13:00,0,57
1263,3,26/06/2023 14:00,0,56
1264,3,26/06/2023 15:00,0,58
1265,3,26/06/2023 16:00,0,57
1266,3,26/06/2023 17:00,0,59
1267,3,26/06/2023 18:00,0,56
1268,3,26/06/2023 19:00,0,52
1269,3,26/06/2023 20:00,0,57
1270,3,26/06/2023 21:00,0,55
1271,3,26/06/2023 22:00,0,56
1272,3,26/06/2023 23:00,0,57
1273,3,27/06/2023 00:00,0,55
1274,3,27/06/2023 01:00,0,56
1275,3,27/06/2023 02:00,0,56
1276,3,27/06/2023 03:00,0,57
1277,3,27/06/2023 04:00,0,57
1278,3,27/06/2023 05:00,0,57
1279,3,27/06/2023 06:00,0,56
1280,3,27/06/2023 07:00,0,57
1281,3,27/06/2023 08:00,0,58
1282,3,27/06/2023 09:00,0,58
1283,3,27/06/2023 10:00,0,58
1284,3,27/06/2023 11:00,0,57
1285,3,27/06/2023 12:00,0,54
1286,3,27/06/2023 13:00,0,56
1287,3,27/06/2023 14:00,0,56
1288,3,27/06/2023 15:00,0,59
1289,3,27/06/2023 16:00,0,58
1290,3,27/06/2023 17:00,0,56
1291,3,27/06/2023 18:00,0,56
1292,3,27/06/2023 19:00,0,56
1293,3,27/06/2023 20:00,0,57
1294,3,27/06/2023 21:00,0,56
1295,3,27/06/2023 22:00,0,57
1296,3,27/06/2023 23:00,0,56
1297,3,28/06/2023 00:00,0,56
1298,3,28/06/2023 01:00,0,57
1299,3,28/06/2023 02:00,0,56
1300,3,28/06/2023 03:00,0,57
1301,3,28/06/2023 04:00,0,56
1302,3,28/06/2023 05:00,0,52
1303,3,28/06/2023 06:00,0,57
1304,3,28/06/2023 07:00,0,56
1305,3,28/06/2023 08:00,0,57
1306,3,28/06/2023 09:00,0,58
1307,3,28/06/2023 10:00,0,57
1308,3,28/06/2023 11:00,0,59
1309,3,28/06/2023 12:00,0,57
1310,3,28/06/2023 13:00,0,58
1311,3,28/06/2023 14:00,0,56
1312,3,28/06/2023 15:00,0,56
1313,3,28/06/2023 16:00,0,58
1314,3,28/06/2023 17:00,0,57
1315,3,28/06/2023 18:00,0,56
1316,3,28/06/2023 19:00,0,56
1317,3,28/06/2023 20:00,0,56
1318,3,28/06/2023 21:00,0,52
1319,3,28/06/2023 22:00,0,56
1320,3,28/06/2023 23:00,0,57
1321,3,29/06/2023 00:00,0,58
1322,3,29/06/2023 01:00,0,56
1323,3,29/06/2023 02:00,0,57
1324,3,29/06/2023 03:00,0,58
1325,3,29/06/2023 04:00,0,57
1326,3,29/06/2023 05:00,0,57
1327,3,29/06/2023 06:00,0,56
1328,3,29/06/2023 07:00,0,56
1329,3,29/06/2023 08:00,0,57
1330,3,29/06/2023 09:00,0,58
1331,3,29/06/2023 10:00,0,57
1332,3,29/06/2023 11:00,0,57
1333,3,29/06/2023 12:00,0,56
1334,3,29/06/2023 13:00,0,58
1335,3,29/06/2023 14:00,0,54
1336,3,29/06/2023 15:00,0,56
1337,3,29/06/2023 16:00,0,56
1338,3,29/06/2023 17:00,0,57
1339,3,29/06/2023 18:00,0,58
1340,3,29/06/2023 19:00,0,56
1341,3,29/06/2023 20:00,0,57
1342,3,29/06/2023 21:00,0,58
1343,3,29/06/2023 22:00,0,56
1344,3,29/06/2023 23:00,0,57
1345,3,30/06/2023 00:00,0,58
1346,3,30/06/2023 01:00,0,56
1347,3,30/06/2023 02:00,0,55
1348,3,30/06/2023 03:00,0,56
1349,3,30/06/2023 04:00,0,56
1350,3,30/06/2023 05:00,0,56
1351,3,30/06/2023 06:00,0,56
1352,3,30/06/2023 07:00,0,52
1353,3,30/06/2023 08:00,0,59
1354,3,30/06/2023 09:00,0,56
1355,3,30/06/2023 10:00,0,59
1356,3,30/06/2023 11:00,0,58
1357,3,30/06/2023 12:00,0,58
1358,3,30/06/2023 13:00,0,56
1359,3,30/06/2023 14:00,0,57
1360,3,30/06/2023 15:00,0,58
1361,3,30/06/2023 16:00,0,58
1362,3,30/06/2023 17:00,0,57
1363,3,30/06/2023 18:00,0,57
1364,3,30/06/2023 19:00,0,56
1365,3,30/06/2023 20:00,0,57
1366,3,30/06/2023 21:00,0,57
1367,3,30/06/2023 22:00,0,57
1368,3,30/06/2023 23:00,0,52
1369,3,01/07/2023 00:00,0,57
1370,3,01/07/2023 01:00,0,56
1371,3,01/07/2023 02:00,0,57
1372,3,01/07/2023 03:00,0,58
1373,3,01/07/2023 04:00,0,56
1374,3,01/07/2023 05:00,0,57
1375,3,01/07/2023 06:00,0,56
1376,3,01/07/2023 07:00,0,56
1377,3,01/07/2023 08:00,0,57
1378,3,01/07/2023 09:00,0,58
1379,3,01/07/2023 10:00,0,57
1380,3,01/07/2023 11:00,0,57
1381,3,01/07/2023 12:00,0,58
1382,3,01/07/2023 13:00,0,56
1383,3,01/07/2023 14:00,0,57
1384,3,01/07/2023 15:00,0,56
1385,3,01/07/2023 16:00,0,53
1386,3,01/07/2023 17:00,0,58
1387,3,01/07/2023 18:00,0,58
1388,3,01/07/2023 19:00,0,56
1389,3,01/07/2023 20:00,0,57
1390,3,01/07/2023 21:00,0,58
1391,3,01/07/2023 22:00,0,56
1392,3,01/07/2023 23:00,0,57
1393,3,02/07/2023 00:00,0,57
1394,3,02/07/2023 01:00,0,56
1395,3,02/07/2023 02:00,0,57
1396,3,02/07/2023 03:00,0,56
1397,3,02/07/2023 04:00,0,57
1398,3,02/07/2023 05:00,0,56
1399,3,02/07/2023 06:00,0,57
1400,3,02/07/2023 07:00,0,55
1401,3,02/07/2023 08:00,0,56
1402,3,02/07/2023 09:00,0,52
1403,3,02/07/2023 10:00,0,56
1404,3,02/07/2023 11:00,0,57
1405,3,02/07/2023 12:00,0,57
1406,3,02/07/2023 13:00,0,57
1407,3,02/07/2023 14:00,0,56
1408,3,02/07/2023 15:00,0,56
1409,3,02/07/2023 16:00,0,58
1410,3,02/07/2023 17:00,0,56
1411,3,02/07/2023 18:00,0,56
1412,3,02/07/2023 19:00,0,56
1413,3,02/07/2023 20:00,0,56
1414,3,02/07/2023 21:00,0,56
1415,3,02/07/2023 22:00,0,56
1416,3,02/07/2023 23:00,0,56
1417,3,03/07/2023 00:00,0,56
1418,3,03/07/2023 01:00,0,52
1419,3,03/07/2023 02:00,0,56
1420,3,03/07/2023 03:00,0,56
1421,3,03/07/2023 04:00,0,56
1422,3,03/07/2023 05:00,0,56
1423,3,03/07/2023 06:00,0,56
1424,3,03/07/2023 07:00,0,58
1425,3,03/07/2023 08:00,0,60
1426,3,03/07/2023 09:00,0,57
1427,3,03/07/2023 10:00,0,57
1428,3,03/07/2023 11:00,0,56
1429,3,03/07/2023 12:00,0,56
1430,3,03/07/2023 13:00,0,58
1431,3,03/07/2023 14:00,0,58
1432,3,03/07/2023 15:00,0,58
1433,3,03/07/2023 16:00,0,58
1434,3,03/07/2023 17:00,0,57
1435,3,03/07/2023 18:00,0,53
1436,3,03/07/2023 19:00,0,56
1437,3,03/07/2023 20:00,0,57
1438,3,03/07/2023 21:00,0,56
1439,3,03/07/2023 22:00,0,56
1440,3,03/07/2023 23:00,0,56
1441,3,04/07/2023 00:00,0,56
1442,3,04/07/2023 01:00,0,56
1443,3,04/07/2023 02:00,0,56
1444,3,04/07/2023 03:00,0,57
1445,3,04/07/2023 04:00,0,56
